Datetime,Username,Like Counts,Tweet,Class
2022-12-01 11:21:15+00:00,irishafyza,0,@liling_hemohemo Pernah..akak da 2x tukar company.. alhamdulillah yg ke-3 ni agak menyenangkan dan mental health makin baik. 😊 Kalau tak happy kerja pun stres ling..jgn paksa diri utk bertahan. Jaga kesihatan mental kita.,Feelings and Problematization
2022-12-01 07:16:14+00:00,halofina_,0,"November luar biasa, emang ngga sebaik bulan lalu, banyak yg bikin sedih tapi ga sedikit juga pelajaran yg bisa aku ambil. Semoga Desember ini bawa banyak kabar baik, kegembiraan, rejeki tak terduga, kesehatan fisik dan mental, didekatkan dengan lebih banyak lagi orang2 baik🤍✨",Awareness
2022-11-17 06:17:00+00:00,potrehkoneng,0,"@qqokta @anggiify dia trauma mbak.. trauma
punya masalah mental health
mohon mengertilaaaaah
bayangin coba piye sakitnyaaaa

*mulaidramasendiri =)))",Feelings and Problematization
2022-12-29 16:57:59+00:00,Syrfna,2,"Harapan di 2023, aku cuman pengen bisa lebih produktif buat nulis di wattpad sama AU di twitter. Sepanjang 2022, aku banyak belajar, gak bisa dijabarkan sih. Intinya banyak. Terutama dgn kesehatan mental itu sendiri.",Others
2022-11-28 08:03:40+00:00,devidrosario,0,Apakah aku perlu buat akun twitter lagi untuk menghindarkan aku dari kesehatan mental? 🥲,Feelings and Problematization
2022-11-17 04:07:02+00:00,amijayadeh,0,"Yaelah om, Ceng-cengan kok ama gen z. Komposisinya aja udah jelas overthinking, mental health dan anxiety.",Youth
2022-11-04 05:24:08+00:00,naqirozman,0,"@berserkerh3aler Junior sekolah ni, dulu ok je. Dah besar perangai pukimak. Aah katanya ada mental health issue",-
2022-12-12 11:44:37+00:00,heiiiyouu9999,0,"Kesehatan awak emang perlu dijogo, ojo lali kesehatan mental juga perlu nemen dijogo",-
2022-11-01 06:36:13+00:00,april_hamsa,1,"@Evi_Fadliah Bagus nih, olahraga memang bagus buat mental health jg yaa",Awareness
2022-12-04 12:28:14+00:00,Hendrikorachman,0,"Nlbegitu juga BPJS kesehatan memberikan fasilitas kesehatan bagi yg mengalami gangguan mental krn minta presidential threshold 0% / 4 % dimana tdk mau parlementary threshold 0%
Cc @KPU_ID @MardaniAliSera @mohmahfudmd @Fahrihamzah @jokowi @ListyoSigitP @jansen_jsp @Reesty_Cayah",Service
2022-11-20 12:04:30+00:00,diabcde,0,@haniegetti Sengaja menguji kesehatan mental wkwk,Feelings and Problematization
2022-12-01 04:39:12+00:00,tiyurbae,0,"@indomyfess Sebenernya suka bangtan tuh dari 2014 tapi gk tau kalo ada vote"" gituu taunya pas baru main twitter, baru sejak saat itu jadi sibuk bgt ngefangirl 😄😄 tapi jujur yg bikin shock pas pertama kali tuh adalah pas tau kalo ada akun khusus mental health dll 😂😂",Feelings and Problematization
2022-11-13 19:46:06+00:00,jmhubscher,0,Baru aja dikasi masukan tadi untuk jaga kesehatan fisik maupun mental biar segara sembuh eh ini malah begadang lagi 🥲,Feelings and Problematization
2022-11-10 14:47:12+00:00,kotalkhan199,2,@FaithFiffyT @TinasheWepaZW Haaaaa ini hangu ndaku blocker vanhu vasina basa ne mental health yangu😭,-
2022-12-09 17:24:05+00:00,refanthiraid,0,"@__kaychan_ Yuk kak aware dengan kesehatan mental dan atur jadwalmu untuk konsultasi bersama refanthiraid^^

Harga terjangkau, konseling online via call/text. Ada psikolog dan peer counselor juga loh^^",Service
2022-11-03 13:12:37+00:00,lady_sacan777,0,"Berhenti dulu main fb
Ternyata gak baik buat kesehatan mental. Apalagi mental gw lagi gak stabil gini",Awareness
2022-12-20 06:22:32+00:00,Excel_Dee,18,"Terkadang sikap bodo amat itu memang diperlukan atas penilaian orang lain
Yang sering merasa lebih pintar menilai orang lain daripada menilai  diri nya sendiri.
Dan bukankah kesehatan mental kita lebih penting..??☺️🙏",Awareness
2022-10-27 08:56:19+00:00,dimasprmdtaw,0,kesehatan mental ora ditanggung bpjs inget! 🆗,Others
2022-12-16 12:31:36+00:00,vvndamies,0,"sebenarnya gimana yaa nanggepinnya, makin kesini sini tuh makin banyak yang aware sama mental health jadii banyak yang self diagnosis jugaa menurut aku sih gitu, soalnya aku juga kadang suka self diagnosis",Awareness
2022-12-23 14:12:52+00:00,bloomlikeflow,0,"Kyanya sekarang yg penting kita harus pinter2 cari circle yang membawa dampak positif buat kesehatan mental kita. Bukan dikelilingin sama lingkungan yang sukanya menghina orang lain, membanding2kan, apalagi ajang pamer.",Awareness
2022-11-11 03:33:17+00:00,zkidlingirl,2,Paling suka dia sentuh about situation sekarang ramai yang ada penyakit anxiety and more about mental health..selalu org akan ckp ko ni dpt penyakit ni mesti sbb tak solat…tapi PU Riz talk about dengan dengar bacaan ayat al-quran dpt memberi ketenangan untuk kita hadapi bnda tu.,-
2022-11-19 03:18:03+00:00,aviracandraw,1,"@angga_fzn Apakabar masa smp ku wkwkk bullying secara verbal maupun non verbal tuh gaada bedanya loh buat kesehatan mental, jgn dikira saya dah lupa yah xixii
Masih membekas nih orang² + ucapan kalian, semoga ga kena karma yaa🥰",Feelings and Problematization
2022-11-27 17:00:38+00:00,asyfa_mahdiya,3,"Makin dewasa rasanya makin harus bisa pilih-pilih, mana yang harus dipeduliin mana yang tidak
Bodo amat itu emang seperlu itu buat mental health",Awareness
2022-12-06 23:59:25+00:00,fatiwhhb,0,"di saat banyak yang bisa jadi ""agent of change"" for better mental health, dimana jutaan konten dan materi mengenai mental health berserakan, butuh profesional yang jelas berkualitas untuk meluruskan apa-apa yang tersebar di masyarakat ini",Feelings and Problematization
2022-11-04 07:26:15+00:00,magicshopgalaxi,3,"@collegemenfess Aware sama kesehatan mental
Gapapa untuk merasa perlu bantuan saat ngerasa gak kuat",Awareness
2022-12-26 09:14:12+00:00,Merajuthati_,0,Berikut beberapa resolusi realistis bagi kesehatan mental yang bisa coba kita capai di tahun mendatang,Others
2022-11-12 07:28:53+00:00,dmst0414,0,"gpp kok mute, unfollow bahkan sampe blokir seseorang yang kamu anggap dia toxic dihidup kamu, gpp banget demi ketenangan dan kesehatan mental kita",Awareness
2022-10-27 11:57:27+00:00,Cinetariz,0,Homestay' ini satu tontonan apik bertabur twist yang mengajak kita membicarakan kehidupan &amp; mental health di kalangan anak muda 👍,Others
2022-11-19 04:41:59+00:00,ricosantanaaa46,5,"Hipnoterapi ini dapat digunakan untuk mengatasi beberapa kondisi, seperti sakit kronis, masalah konsentrasi, kontrol merokok, dan tentu saja kesehatan mental. Efektif juga  membantu seseorang mengurangi atau mengendalikan perasaan cemas, stres, dan sedih agar menjadi lebih baik!",Classification
2022-11-13 02:09:12+00:00,sadgurllxx,1,"@no_k_u_ @AmandaIstanto @Coklat_vanilla5 @meiisme @aeliusreef @timmymalachi Lucu si kak, anak broken home udh ga ada yg bisa di percaya dirumah, gapunya tempat cerita dan pulang, ada bbrp yg bulak balik psikiater (aku pun begini). Tbtb orang bilang ga percaya sama keadaan kita dan malah nge judge, semoga kita diberi kesehatan mental yg waras terus🖤",Feelings and Problematization
2022-12-23 09:26:43+00:00,funiculie,0,sp mau ikut gw bikin petisi beomgyu stop jidatan demi kesehatan mental kita semua,Awareness
2022-12-08 16:57:52+00:00,fluffypizzaz,0,semoga ga nice try:((( tapi mau deket aja please demi kesehatan mental aku dan dia,Awareness
2022-12-06 00:28:58+00:00,fairuzannisaf,0,Berlindung dibalik 'lebih parah koas' daripada mempertimbangkan kesehatan mental anak prekliniknya congrats @fkuntirta,Feelings and Problematization
2022-12-16 01:14:33+00:00,wifkhifadliyah_,4,"@convomf Karna pencapaian seseorang membuat seringnya menyalahkan diri sendiri, bukan iri atau gimana tapi ingin lebih fokus ke diri sendiri tetap melangkah, tak usah terburu-buru dan demi kesehatan mental sih.",Awareness
2022-11-03 03:19:03+00:00,chastita_s,10,"@AREAJULID Ini untuk orang orang yang ada disekitar kita dan punya mental health ngga? Apalagi dijaman sekarang semakin banyak orang yang punya anxiety, ngga sedikit yang kadang mikir mau selfharm apalagi mereka yang ngga punya tempat untuk sekedar bercerita",Feelings and Problematization
2022-12-19 14:58:24+00:00,ngapajal,0,Kerja kelompok tidak baik untuk kesehatan mental👎👎,Stigma
2022-12-19 05:02:24+00:00,TalkthatTalk313,1,"@hasbeemasputra Yeaaaa but alhamdulillah jugak la still dpt mental health access. Takut jugak dia terus terminate sbb nampak dah 'ok'. I still got a lot to ask my Dr. Thank God la masuk 2022 ni period depression dah pergi so ok je, 5 months tu stable. Kadang2 je high sikit.",-
2022-11-05 16:08:53+00:00,rzzkii_,0,"@ridwaww gaberes mental health lu ndot, kata gua mending ke psikiater 🙏",Service
2022-11-12 05:29:26+00:00,HilmyYh,5,"@convomf bukannya gimana yah? bukan cuma masalah mental health sih, pendidikan agama juga berpengaruh penting dalam kehidupan. 
gw rasa ini bukan cuma masalah skripsi. kayaknya ada masalah lain yg melatar belakangi tindakannya almarhum/almarhumah tapi wallahu a'lam (hanya tuhan yg tau)",Feelings and Problematization
2022-12-06 13:07:36+00:00,SunLife_ID,0,"Sebaiknya kelola rasa kecewamu dengan baik agar tidak berkembang menjadi sesuatu yang akan mengganggu kesehatan fisik, mental, dan finansialmu. Yakinkan diri bahwa dalam hidup tidak semua orang bisa jadi pemenang, begitu juga dengan tim kesayanganmu.",Awareness
2022-12-25 09:58:17+00:00,choissanssss,0,"makasih treasure udah menjaga mental health di tahun 2022, dari waktu beneran down sampe bisa bangkit lagi bisa buat orang lebih percaya diri, lebih love self dan nglewati banyak suka duka. Makasi untuk semua moment di tahun 2022",Feelings and Problematization
2022-11-08 07:20:45+00:00,babydoge_Alp,2,"@geloraco Ndk guna, buang2 duit negara menggaji yg kyk gini
Mohon pak Kapolri @ListyoSigitP evaluasi ulg sistem rekrutmen
Tdk hanya fisik tp kesehatan Mental juga diprioritaskan",Awareness
2022-12-03 02:27:23+00:00,yeahmigo,3,"@justforseth @imsethfedelin kasi ang useless rin naman hindi ba? at the same time sobrang babaw, sayang sa oras kasira pa mental health, uwu. 🫠",-
2022-11-01 13:57:44+00:00,yazaIam,3,"@muachirou @tanyarlfes ngakak bet wkwk ga kebayang gmn ribetnya manusia di masa depan. ketika lebih banyak hal menyimpang didukung dg “mental health” “my body my choice”. justru itu, disitu ujian kamu dan pembuktian kesetianmu sama tuhanmu",Stigma
2023-01-01 23:01:05+00:00,udahsenang,0,"@tanyakanrl awal taun 2022 bgt pertama kalinya dapet panic attack yg sampe harus ke psikolog karena denger suatu kabar. separah itu kondisi mental gue di bulan januari sampe berdampak ke kesehatan badan, berhari2 ga makan&amp;cuma minum, berhari2 nangis sendirian tiduran di kamar",Feelings and Problematization
2022-12-14 13:07:41+00:00,Filosofibay,0,"@yupiematcha @PanjiPhasha @abcdyougoblog peduli anjing sama kesehatan mental, tapi soal main hakim sendiri iya aing setuju jangan kaya gitu.",Feelings and Problematization
2022-11-13 10:46:59+00:00,par4sitee,1,bus match nahi dekh raha mereko apni mental health piyari hay,-
2022-11-30 04:57:19+00:00,dennty4,0,"Terkadang dramatis, tetapi kesehatan mental, secara keseluruhan, harus menjadi arus utama",Awareness
2022-11-27 09:51:13+00:00,zaraaazizah,0,"Udah banyak luka yang ayah kirim ke aku, banyak lontaran kata yang udah sering aku dengar. Entah pendidikan aku atau kesehatan akuu. Disumpahin gak sembuh di kata katain menurut aku udah bikin mental anak kena sih, ayah mikir gak yah kira kira soal kesehatan mental aku",Feelings and Problematization
2022-12-21 18:21:33+00:00,asyfa_mahdiya,5,"Jangan merusak mental health mereka yang:
- lagi menyusun skripsi.
- lagi mencari pekerjaan.
- belum menikah di usia yg udah cukup matang.
- belum memiliki anak saat sudah menikah cukup lama.

Pertanyaan ""kapan?"" Itu nyakitin.",Awareness
2022-11-05 03:10:26+00:00,anselgrfn,0,Wkwkwk dasar miskin. Kerja cok jan males jan mikir mental health. Fak cari duit yang banyak beli dunia genggam dunia.,Feelings and Problematization
2022-11-11 08:30:49+00:00,ellinvsrini,0,i terbaca 1 comment regarding mental health ni . she say “dia jadi mcm tu sbb dia takda agama” what the fishhhh .,-
2022-11-12 03:43:57+00:00,Araaakuuu,17,"@NatureStranger @convomf Klo menurut gw justru klo agama nya kuat, imannya kuat, mental health nya juga kuat.",Stigma
2022-12-13 19:45:02+00:00,LeninRoger_,1,Ko mental health yangu nhai😭,-
2022-11-24 03:00:21+00:00,AdeSilvana,0,"@worksfess Trus, kamu smpaikan juga ke ibuk bapak kamu, kamu tertekan dengan keadaan. Cari solusi bersama. Kalau mereka cuek n hanya menuntut kamu, kamu tegas nder. Hidup n kesehatan mental kamu harus diutamkan dulu",Awareness
2022-11-18 01:13:01+00:00,wisnusuryapr,0,"Kesehatan mental yg buruk, kesepian, kurangnya waktu untuk diri sendiri dll. Mereka juga harus dihadapkan sepulang dr kantor harus tinggal di rumah kos2an padat yg bertolak belakang dg rasa elit yg mereka temui di tempat kerja.",Stigma
2022-11-26 04:22:03+00:00,ummaaa_00,0,Kok bisa se happy ituu bercandain kelemahan orng. Bahkann dia tau itu kelemaahan yang bikin mental health nyaaa keganggu! Jnck 😆,Feelings and Problematization
2022-11-15 06:39:14+00:00,IamKuya,0,@jancoca Utamakan mental health,Awareness
2022-12-28 12:25:33+00:00,Dems_hehe,0,@Pipit_Fitriaaaa skip aja ga baik buat kesehatan mental org kek gtu,Awareness
2022-12-22 20:07:02+00:00,anyridzuann,0,"suami biasa biasa je, suami busy sangat pun tak helokkk untuk mental health seorang isteri 🤪 suami kaya tapi ignore you ? hari hari makan hati hmm lemah 🫠",-
2022-11-29 08:33:38+00:00,keran_pusing,0,"Gw senang lahir di generasi yg aware sama mental health. Sesuatu Hal yg dianggap lebay dan ga ada sama generasi"" sebelumnya",Youth
2022-11-27 19:09:20+00:00,onyuigyu,0,"lagi perbaikan mental health. jd ga on dulu😊🙏

iya belakangan ini aku stress sih kayaknya. rambut aku rontok, lambung aku bermasalah. aku jg gatau kenapa ya. bener2 bulan ini aku ngalamin itu.

bingung jg mau cerita ke siapa kalo aku lg ga baik2 aja. tp semoga aku cpt baik deh",Feelings and Problematization
2022-10-30 13:48:15+00:00,dewliciouss,1,"Gen duta mental health, suka self klaim kena mental padahal belum cek ke ahlinya :)))",Youth
2022-12-20 15:10:40+00:00,sjhwannieee,0,Tidak aman untuk kesehatan mental,Awareness
2022-12-20 07:26:57+00:00,pcrnyaleejeno,0,"13. amerta
—&gt; ini juga lumayan basic sih, tentang perjodohan jg, bedanya ini ada latar blkng2 sama masalah2 dan mentioned of mental health gtt, but happy endingg ￼✨",Others
2022-12-07 14:10:45+00:00,darklusters,1,"@fessthai Sbnrnya kalo soal mental health sendiri kita mah gak tau ya orangnya udah sembuh atau belum, tapi dia udah mulai join event bareng anak dmd. Terus dia hari ini juga pergi support poppy yg lagi ikut 10fight10 sama anak dmd yg lain~",Others
2022-11-24 15:13:16+00:00,tsundereneko0,1,"bukan maksud meremehkan mental health, tapi kalo dibawa sampe dewasa dan kerja ga kebayang bakal gmn dan apalagi kalo kerjaannya sering ketemu orang. semoga aja bisa professional yes",Feelings and Problematization
2022-11-13 06:57:42+00:00,chenlee_suya,0,@griffinarks Konsisten berbagi pengalaman dengan membangun mental health 👍🏻😁,Awareness
2022-12-20 17:21:05+00:00,propiapia,0,gue bikin essay kesehatan mental pdhl mental gue aja ga sehat,Feelings and Problematization
2022-10-29 12:48:19+00:00,crawlpipe,0,"Lemes,, jaga kesehatan ol,, baik secara fisik maupun mental :')",Awareness
2022-11-27 04:22:16+00:00,collegemenfess,1,"[CM] Menurut kalian, kondisi gimana yang bener2 bikin kalian ‘i need psikiater secepatnya’ jujur aku lagi pusing di semua hal mulai about my self, pertemanan, love story, keluarga, dan terutama perkuliahan. Bukan gampangin tentang mental health tp ini bener2 udah ganggu (cont)",Feelings and Problematization
2022-12-19 04:35:20+00:00,RllWON,0,@jaehyuksempro WKWKWKWK SUMPAH TAPI JUJUR AJA INI KALAU GW MASUK KEPANITIAAN TERUS KETUANYA ELU KAYAKNYA MENDING GW KELUAR DAH KESEHATAN MENTAL GW LEBIH PENTING,Awareness
2022-11-11 00:55:05+00:00,thisiskareen,1,"Abang ini ngejokes soal mental health anaknya, tapi peduli sama orangtua si anak yang juga terluka secara mental??? 
The double standard 🤧",Feelings and Problematization
2022-12-20 13:01:24+00:00,aguswk90,3,@chusnuIch_ @mohmahfudmd @ListyoSigitP @DivHumas_Polri @CCICPolri @yanmas_reskrim bahaya buat kesehatan mental si anak....@KPAI_official,Youth
2022-11-24 15:51:54+00:00,5pmskies,0,"@zorojowo Wkwk iya
Skrg dikit-dikit mental health 😩 pdhl ga sedikit yg karena males doang bawa-bawa mental health",Feelings and Problematization
2022-10-29 17:06:46+00:00,hattangsa,0,"Ga ada lagi orang yg mengerti perasaan aku, ga ada lagi org yg hibur aku tiap malam, ga ada lagi hal yg aku tunggu setiap harinya. Aku harus mulai berjuang sendirian. Keknya itu sih salah satu yg bikin my mental health getting worst sekitar 2017-2019 tuh….",Feelings and Problematization
2022-11-11 09:22:35+00:00,bismafmustofa,2,@muhz_zaky @hanmula @titannickk Melek mental health utk menutupi kesalahan2nya dan tdk peduli mental health org lain,Feelings and Problematization
2022-12-15 19:00:36+00:00,fr0m199x,0,"@altervands Apalagi ngegantungin hidup, kebahagiaan dan kesehatan mental mereka dipundak orang lain. Suruh bangun pan, mereka ga bakal bahagia kalau ga dari diri sendiri ckck",Feelings and Problematization
2022-12-23 08:51:24+00:00,taagrettaa,0,aku kalo ga sreg sama orang itu lebih seneng dipendem sendiri aja dan lebih menjaga jarak demi kesehatan mental diri sendiri. ga pernah minta validasi dan dukungan ke orang lain tentang penilaian aku ke orang tersebut.,Awareness
2022-10-30 13:25:51+00:00,simplepipel,0,"Tapi gw gamau benci dia, cman jadi pelajaran aja sih kedepannya gimana cara ngadepin orang baru. Cuman kalo untuk jadi temen deket itu sulit, karna uda ilang respect bgt. Gw tipikal kalo uda dikecewain akan pilih buat mundur aja buat kesehatan mental gw dari pada harus pura” baik",Awareness
2022-11-15 10:37:26+00:00,lesbitronpuimek,0,"Dan malah bikin mental aku rusak, mending stop ngefangirl. My mental health is priority. Dan lu gada hak buat ngomongin orang yang rest/close kaya gitu karna lu sendiri bukan bagian dari fandom kita dan gatau orang tersebut di rlnya gimana. I mean, dia ngefangirl niatnya buat",Awareness
2022-11-30 14:33:24+00:00,terancamsukses,0,"@convomf Pengen kontra sama postingan ini, tapi liat bny komen ++ dr fans mental health gak jadi deh.",Feelings and Problematization
